CountyFIPS,CountyName,StateAbbr,CASTHMA_AdjPrev,CASTHMA_Category,pred_wght_pm25,pred_wght_no2,pred_wght_o3,pred_wght_so2,CSMOKING_AdjPrev,Geolocation
45007,Anderson,SC,9.9,Medium,7.337508654033715,3.448497405382868,40.83652415975556,0.5344433003610088,20.9,POINT (-82.63791471 34.51905824)
27085,McLeod,MN,8.8,Low,6.558196833058819,2.9957384827280626,38.63230025787184,0.8577858192855338,18.5,POINT (-94.27250198 44.82366339)
12063,Jackson,FL,9.6,Medium,7.080305760547264,2.1179282239636232,35.64517490536712,0.6600139541771611,25.5,POINT (-85.21553453 30.79544821)
31043,Dakota,NE,7.7,Low,7.565526564806672,5.763837790533763,40.180222857195666,0.8180093419848813,16.2,POINT (-96.56469794 42.39105219)
13311,White,GA,9.1,Low,5.633320459313762,1.7167448203358886,38.73722318214794,0.37815974123619295,20.0,POINT (-83.74713501 34.64547516)
05097,Montgomery,AR,10.2,Medium,6.7816208127654845,1.4821033672017119,38.875725978111575,0.4178370417021508,25.0,POINT (-93.65940752 34.53854423)
17155,Putnam,IL,8.9,Low,7.675617816455651,4.545974042625467,43.124591493206395,0.6626703314089842,18.2,POINT (-89.28586591 41.20465835)
47165,Sumner,TN,9.4,Medium,7.486277537950528,3.8248728769520515,42.36325892353307,0.8001240319712565,19.5,POINT (-86.45987461 36.46976889)
18135,Randolph,IN,10.2,Medium,8.013197159879814,3.2705871963969972,43.16542339359066,0.7665868892446888,23.6,POINT (-85.01133381 40.15737546)
20183,Smith,KS,9.5,Medium,6.434676154294869,3.2464623859692785,42.75712473625171,1.0231296678333448,18.8,POINT (-98.78566427 39.78514967)
17019,Champaign,IL,9.2,Low,8.168962344903946,6.923309654947469,43.10676470048535,0.7101195866091672,16.0,POINT (-88.19939639 40.14009306)
24003,Anne Arundel,MD,8.6,Low,6.615218816963264,7.487829045489806,44.622175449786994,0.6643414103142521,15.0,POINT (-76.60359222 39.00591902)
45061,Lee,SC,11.1,High,6.93581694388406,2.910915892311149,39.82693558806259,0.5937364665443284,24.1,POINT (-80.25471378 34.1633233)
39073,Hocking,OH,10.5,High,6.683920664850871,2.609916297644097,41.60237523958921,1.0567627188035749,25.9,POINT (-82.47906319 39.49713307)
45091,York,SC,8.9,Low,7.318714250891444,3.438867444437476,43.38254747716382,0.6302541711682653,15.6,POINT (-81.18445016 34.97472183)
44001,Bristol,RI,10.1,Medium,5.2097134382942585,5.150621345378997,41.270538325487614,0.47995215080674963,14.5,POINT (-71.28594242 41.71691452)
55107,Rusk,WI,10.1,Medium,5.609023468134282,1.8704232503948506,35.89799580898811,1.0134934612484772,20.6,POINT (-91.13353916 45.47489638)
47187,Williamson,TN,8.2,Low,7.713873688643432,4.6269461149236095,41.971603392763605,0.7437500434065645,13.3,POINT (-86.89816665 35.89431575)
06003,Alpine,CA,9.9,Medium,4.189166617404893,1.966544458988725,53.52868451573466,0.3369150272744861,16.0,POINT (-119.8207379 38.59716187)
24035,Queen Anne's,MD,8.5,Low,5.8756698890283205,3.7425674867073506,44.703952995857954,0.47728911902769394,15.5,POINT (-76.02357744 39.06639497)
48397,Rockwall,TX,7.8,Low,8.42436416903468,5.066042486991553,43.460602089037,0.7129896125639147,13.5,POINT (-96.40779512 32.89783906)
39153,Summit,OH,10.4,High,7.869367139968205,5.345917628014623,42.61617941396835,0.6640443026110198,21.3,POINT (-81.53209882 41.12595087)
20025,Clark,KS,9.2,Low,6.12066789688383,3.17672978764115,46.31560681274479,0.6608489170028545,16.9,POINT (-99.81962484 37.23549476)
13039,Camden,GA,9.2,Low,6.170534295354327,2.058547430762895,35.79104410384259,0.7777626451609043,19.3,POINT (-81.67056811 30.93024409)
48313,Madison,TX,8.5,Low,8.254318207000392,3.5019128861450137,39.906403778910324,0.2725705609149866,19.8,POINT (-95.92771596 30.96528528)
05123,St. Francis,AR,10.5,High,7.392771069664239,3.475756257393851,41.4154450873354,1.08124967178351,24.6,POINT (-90.74737815 35.02173053)
19085,Harrison,IA,8.5,Low,6.44238546885028,3.7959788661257967,40.27308399117629,0.8774299819500144,18.5,POINT (-95.81703374 41.6832759)
05005,Baxter,AR,9.7,Medium,7.072091935764077,1.7975096287358838,40.823985457400234,0.5208346266279913,22.3,POINT (-92.33709121 36.28685474)
17173,Shelby,IL,9.4,Medium,8.10714457794123,3.173583389373588,44.23845723612772,0.9292837146200744,20.8,POINT (-88.80585338 39.39134637)
48031,Blanco,TX,8.2,Low,5.31903443629803,1.9560105252407796,41.778589571590985,0.2827300156570111,16.3,POINT (-98.3999852 30.26640707)
36051,Livingston,NY,10.4,High,6.314380940941668,2.982192326639485,40.372837648010915,0.6497297651359746,18.9,POINT (-77.77507922 42.7284782)
28015,Carroll,MS,10.3,High,6.644429392558081,1.8310589552888068,36.09808588721288,0.6604382721621066,22.9,POINT (-89.92020578 33.44873799)
26103,Marquette,MI,10.7,High,4.019453545176297,1.8906322701136251,35.15733021927139,0.8720723248023469,19.8,POINT (-87.64140133 46.4314455)
47101,Lewis,TN,10.5,High,6.826982826873702,1.912737981429891,40.67046548532978,1.0490678923819206,25.8,POINT (-87.49351607 35.52712368)
06067,Sacramento,CA,9.8,Medium,9.761704933545404,6.234042982295509,48.20456857200768,0.6230283031452655,13.3,POINT (-121.3448359 38.44874079)
40041,Delaware,OK,11.4,High,6.75867549826211,2.5612238311170312,40.697799316572954,0.3910441286079187,24.1,POINT (-94.80266167 36.40822796)
48239,Jackson,TX,8.4,Low,8.442436185095518,2.430915728890121,34.52162095160258,0.7531897585067845,17.6,POINT (-96.57785415 28.95427119)
41043,Linn,OR,11.1,High,8.124907218216832,3.986840465464734,34.70197189415115,0.7066626281435534,17.5,POINT (-122.5339959 44.48869274)
39083,Knox,OH,10.3,High,7.4984816213507,2.8087152748927333,42.887666479146596,0.7178225557110758,21.7,POINT (-82.42159826 40.39861953)
08059,Jefferson,CO,9.7,Medium,6.377283171379982,10.605843155393089,52.442564852476856,0.6227996135730841,13.5,POINT (-105.2503251 39.58587063)
41013,Crook,OR,10.7,High,7.388428950153291,2.7750012675617253,40.54312411453778,1.1886580309282953,18.9,POINT (-120.3566705 44.14225636)
46045,Edmunds,SD,8.3,Low,6.000314277022007,2.8332679845470863,39.84743695775112,0.7894237741198259,17.4,POINT (-99.21543239 45.41848417)
48203,Harrison,TX,9.4,Medium,7.898431284018456,3.4447766342425683,38.57815226037349,0.8027770849935388,20.7,POINT (-94.37144464 32.54931886)
46107,Potter,SD,8.5,Low,5.472753116576301,2.8643977244471253,40.62976058435738,0.7148018544495974,17.8,POINT (-99.95708971 45.06449714)
37009,Ashe,NC,9.3,Low,4.9875180396434,1.5603425249419356,42.44316417696344,0.8728482603629376,21.7,POINT (-81.50066054 36.43421847)
47131,Obion,TN,10.6,High,7.418769351552551,3.893759366062938,42.97404684476922,1.0422106731622467,26.5,POINT (-89.14826046 36.35836348)
53069,Wahkiakum,WA,10.4,High,4.944935046559235,1.1755103127470161,32.069567354239574,0.899411779073508,17.1,POINT (-123.4247601 46.29242201)
18175,Washington,IN,10.4,High,7.564745447358959,2.5645465988839016,42.89466305099668,0.7157510491650271,24.0,POINT (-86.1051501 38.59984583)
54093,Tucker,WV,10.9,High,5.192881295197128,2.0267854679038693,39.60514834561366,1.124697667601338,23.2,POINT (-79.56593989 39.11397859)
48229,Hudspeth,TX,8.8,Low,6.50570794051077,3.246731687911057,49.841472849507944,1.3460577805380936,20.8,POINT (-105.3872111 31.45642739)
46123,Tripp,SD,9.3,Low,4.7463319876659655,2.764933079492504,42.44677198356354,0.31826219886505425,21.4,POINT (-99.88372481 43.34634975)
22009,Avoyelles,LA,10.3,High,7.64770369978696,2.542388803264826,36.72004860481723,0.7283275416298652,26.9,POINT (-92.00246178 31.07368873)
29183,St. Charles,MO,9.2,Low,8.859851392974193,5.847458215303274,44.633236310954864,0.6812230906590292,15.6,POINT (-90.67423857 38.78192628)
35021,Harding,NM,8.6,Low,3.6139467101792744,1.9861749195997207,51.336855085192575,0.47072363475407225,15.7,POINT (-103.8201615 35.85791128)
21037,Campbell,KY,9.4,Medium,8.08932361915497,5.820076499294788,44.20500646697848,0.538226299856824,20.8,POINT (-84.37932773 38.94630957)
13067,Cobb,GA,8.4,Low,8.202505299067527,5.498294666300166,41.85416645568518,0.6646172734530902,14.0,POINT (-84.57641569 33.94105875)
48503,Young,TX,8.7,Low,5.774952950051009,2.795918296422775,45.23716301894899,0.28329220486206474,19.3,POINT (-98.68790885 33.17659707)
29083,Henry,MO,10.5,High,8.060580912533974,2.5360189133843787,42.481020189225525,0.7492327538137237,25.3,POINT (-93.7926843 38.3849743)
51181,Surry,VA,10.6,High,5.580949935367339,1.8612632509005662,40.55142631623517,0.34364370926869664,20.7,POINT (-76.89865592 37.11352802)
21111,Jefferson,KY,9.7,Medium,8.498054566099547,7.45246171016113,43.28262942707767,0.7602939264602275,22.2,POINT (-85.65919338 38.18741222)
18079,Jennings,IN,10.2,Medium,7.421448758376837,2.8360577232298976,42.99043174645317,0.8538502907504978,23.4,POINT (-85.62772534 38.99710816)
27071,Koochiching,MN,9.5,Medium,5.758408498367277,2.831565431754928,33.08929507991002,0.9586386916189676,20.4,POINT (-93.78347494 48.24514483)
39109,Miami,OH,10.0,Medium,8.197380412322238,4.931974618729536,43.91902002187825,0.7327393524266629,22.6,POINT (-84.22892432 40.0534987)
12115,Sarasota,FL,8.0,Low,6.6978553204935585,3.450944342125002,33.19337652434297,0.7754046189180593,17.2,POINT (-82.33145633 27.18438631)
42027,Centre,PA,9.9,Medium,6.979439885735189,3.580504387532836,39.8052759636106,0.6548832091458423,19.0,POINT (-77.82022034 40.91921963)
29215,Texas,MO,10.7,High,6.59383209648684,1.7736208698239417,42.19059242263945,0.5005173723411037,27.3,POINT (-91.96502208 37.31715114)
20205,Wilson,KS,10.0,Medium,8.283401947836785,2.8425813606014514,42.45622996009788,0.952045343747816,21.0,POINT (-95.74323255 37.55937174)
21007,Ballard,KY,10.3,High,7.399166777545779,2.5353609049579773,43.321163053145334,0.924618424950399,24.9,POINT (-88.99943735 37.05855855)
42081,Lycoming,PA,10.5,High,6.569484466366208,4.938399927072327,38.66718320294149,0.7234450955605003,22.3,POINT (-77.06492826 41.34383194)
37087,Haywood,NC,9.4,Medium,6.027060000613642,3.4252010417069,41.780628244368025,1.2317728859024994,19.8,POINT (-82.9825767 35.55608368)
53005,Benton,WA,10.3,High,8.323818799694704,5.494465480378783,38.642908783277214,0.9510762960418896,14.5,POINT (-119.5109584 46.23956784)
42005,Armstrong,PA,10.7,High,7.808388257943659,3.757534910751962,42.04808508476989,1.269276234631221,23.8,POINT (-79.46483523 40.81266076)
29019,Boone,MO,9.6,Medium,7.727503517342677,4.758953502240648,41.948877978171375,0.7252876704069992,18.0,POINT (-92.30975209 38.99096203)
30011,Carter,MT,10.0,Medium,3.876080630236595,1.8015950180839713,41.96353307283606,0.4944512578034024,19.1,POINT (-104.5361418 45.51686523)
42111,Somerset,PA,10.6,High,6.707412795048673,3.6194532675356883,41.02223255107204,0.915064594592033,23.4,POINT (-79.02832937 39.97240916)
06089,Shasta,CA,9.6,Medium,8.06810458830398,4.052947172818221,46.01771991136777,0.8133610125610433,16.1,POINT (-122.0392223 40.7636356)
55117,Sheboygan,WI,9.0,Low,7.375262561320678,5.291669290836884,41.54937881132043,0.5142213199387939,15.9,POINT (-87.94566398 43.72108736)
29119,McDonald,MO,10.8,High,7.244483443171613,2.4681448297262616,40.67443915788515,0.7954998191981772,26.7,POINT (-94.34816271 36.62866374)
12086,Miami-Dade,FL,7.7,Low,7.09592360956,6.266749321112876,29.665965878463407,0.6725583459639931,13.6,POINT (-80.56142803 25.61427046)
13131,Grady,GA,10.1,Medium,7.095456178030326,1.790794348035363,34.961815914185685,0.5713924501210875,22.5,POINT (-84.23472316 30.87476717)
16033,Clark,ID,9.9,Medium,5.8721012533166785,3.1042509041517348,47.6288184575749,1.430947990566396,18.5,POINT (-112.3516256 44.2840844)
01015,Calhoun,AL,10.0,Medium,7.702044032511691,2.5816359126993027,40.42378536815246,0.8045272430467842,22.6,POINT (-85.82579874 33.77170768)
31137,Phelps,NE,8.1,Low,6.424193206771613,3.677889052511857,43.06846073475524,0.982332991830901,15.8,POINT (-99.41402791 40.51122943)
48293,Limestone,TX,9.2,Low,8.244557739332897,2.344014828095223,41.48627221579417,0.6825712291780759,21.4,POINT (-96.58094306 31.54546804)
22063,Livingston,LA,9.2,Low,7.400644824570956,3.5310798192114685,36.82310229313125,0.534600358510219,22.7,POINT (-90.72309124 30.43769732)
08003,Alamosa,CO,9.4,Medium,4.397318964019012,3.537183845944952,51.61339885626925,1.268684692496004,16.5,POINT (-105.7883819 37.57262092)
39147,Seneca,OH,10.1,Medium,8.143994813516551,3.6409359131167633,43.049604276781686,0.7949718746321387,23.3,POINT (-83.12763543 41.12378103)
51037,Charlotte,VA,11.2,High,6.074901421004198,2.3840417620014542,39.54877146170592,0.5953365422981441,24.7,POINT (-78.66232667 37.01185364)
33015,Rockingham,NH,9.5,Medium,4.663731521093966,2.841392102637453,36.00355787294284,0.6813114605790248,14.3,POINT (-71.12518801 42.98765666)
51750,Radford,VA,10.7,High,6.4679077428351315,4.4774227810607785,42.41581391357624,1.0897744170296808,21.2,POINT (-80.55993052 37.12224692)
18081,Johnson,IN,9.4,Medium,8.821223418082122,5.748800204159971,42.643444207365356,0.7370993440208462,18.7,POINT (-86.10147271 39.49009483)
10005,Sussex,DE,9.3,Low,5.99817507748318,2.676145632195967,42.67689829813255,0.5422655984341008,17.5,POINT (-75.38998541 38.66089894)
51770,Roanoke City,VA,10.5,High,7.25820732567522,7.1501968442641255,40.749424033248836,0.9185446231299775,22.2,POINT (-79.95842981 37.27760842)
13249,Schley,GA,9.8,Medium,7.097555035147795,1.77052657162306,37.694820781729,0.5924889160178688,21.8,POINT (-84.31475136 32.26214536)
19183,Washington,IA,8.4,Low,7.433719084806969,3.365373385254331,40.96705516965512,0.6600495214013129,18.1,POINT (-91.71753822 41.33552199)
01079,Lawrence,AL,10.4,High,7.740628832592212,2.0790318593650823,40.25986484164738,0.44023286678566054,25.6,POINT (-87.31069915 34.52187809)
17109,McDonough,IL,9.6,Medium,8.130030619054557,3.0593271592467146,42.82418368653478,0.8420633689971958,19.5,POINT (-90.67782344 40.45646248)
21101,Henderson,KY,10.0,Medium,8.265400635484488,5.105752020628532,43.184974644613,0.9447062332769822,25.7,POINT (-87.57343218 37.7959668)
35011,De Baca,NM,9.3,Low,4.985147765797791,2.6326594241285997,51.75437908650172,1.3254658137693642,17.9,POINT (-104.4121204 34.34270853)
13097,Douglas,GA,9.6,Medium,8.014310179274093,4.272558150435443,41.34578765170743,0.7766192964052943,18.5,POINT (-84.76771591 33.70193019)
51075,Goochland,VA,9.3,Low,6.216574263668492,2.892148308673317,39.73040926376995,0.5432193586472575,15.4,POINT (-77.91629656 37.72197443)
49051,Wasatch,UT,8.9,Low,6.018201629801375,5.333098139615349,54.07702198109262,1.0814351525357841,8.1,POINT (-111.1682866 40.33042022)
56039,Teton,WY,7.9,Low,4.0163072380950195,2.393978870539525,46.59521951811106,0.26146770565293925,11.3,POINT (-110.5918463 43.93633578)
04005,Coconino,AZ,9.8,Medium,4.152259564197896,4.715198602985003,50.70636050971086,0.6127100111047604,18.1,POINT (-111.7705891 35.83863914)
17043,DuPage,IL,7.5,Low,9.043098573422533,9.871120663874398,42.89954093301105,0.5280444724780308,11.2,POINT (-88.08559673 41.85194686)
08117,Summit,CO,8.6,Low,2.9671253389024703,4.538341267198326,52.441572318910765,0.23664476517262475,12.5,POINT (-106.1163196 39.6342148)
22019,Calcasieu,LA,9.8,Medium,7.762386134927751,5.870605197856747,35.85724027311234,0.7463658577452966,22.3,POINT (-93.35803043 30.22940619)
46035,Davison,SD,8.7,Low,6.714184128530481,3.937272266647551,41.30089809494141,0.9003998096542496,18.1,POINT (-98.14458906 43.67490933)
08053,Hinsdale,CO,9.3,Low,2.5009844693574785,2.3215416738478853,50.302365209582064,0.25026962337921554,14.3,POINT (-107.3002736 37.82198642)
31073,Gosper,NE,7.9,Low,5.456176902198699,3.115208429204257,43.41332433248496,1.0268047151245525,14.6,POINT (-99.83027524 40.51474268)
55039,Fond du Lac,WI,9.8,Medium,7.793134510098805,4.296018154722698,40.58847374367604,0.6393694211774004,17.1,POINT (-88.48882481 43.75359265)
51161,Roanoke,VA,8.9,Low,6.320594435054261,4.893331370554736,41.25677106507119,0.9973150296222366,15.6,POINT (-80.06748204 37.26926769)
06045,Mendocino,CA,9.4,Medium,6.569402016865997,2.2762458170355075,34.46717204795005,0.6657835700148503,14.8,POINT (-123.3914133 39.44035366)
29177,Ray,MO,9.9,Medium,7.6723701328282585,2.4997241358808115,43.7979030260189,0.8457270421011481,22.8,POINT (-93.9899807 39.35215297)
17009,Brown,IL,8.8,Low,7.287944956344361,2.6007292306877403,42.83637106905709,0.35418795908170203,20.8,POINT (-90.75026903 39.96106736)
51105,Lee,VA,10.6,High,5.6662033069229105,1.787003455180649,41.26298530403536,1.1704149143487073,25.5,POINT (-83.12834577 36.70546914)
27125,Red Lake,MN,9.2,Low,5.973179401148098,2.1305225293834344,35.536490373634784,0.921715173713381,20.1,POINT (-96.09561104 47.87197525)
28077,Lawrence,MS,10.5,High,6.6175228094033285,1.3754790420348293,36.662097377093474,0.5972386889236239,22.0,POINT (-90.10698096 31.55018101)
40133,Seminole,OK,11.5,High,7.086794691587852,2.6746468256574154,44.234361169590535,0.8223974554743178,25.2,POINT (-96.61553855 35.167674)
37159,Rowan,NC,9.7,Medium,7.1608493455117825,3.3855911654902884,45.07007391301169,0.6879943041046296,20.7,POINT (-80.52490764 35.63988794)
26153,Schoolcraft,MI,11.4,High,4.1868929788397615,1.8482648336898322,35.58401757044175,0.7227399307829305,24.9,POINT (-86.19985663 46.19666733)
19149,Plymouth,IA,8.2,Low,6.752696744606683,2.7076505758473175,40.903156883382685,0.8152461487815396,16.5,POINT (-96.21438768 42.73716882)
39045,Fairfield,OH,10.2,Medium,7.748185869279517,3.9762405615573058,42.88811044736872,0.770192453933186,20.8,POINT (-82.63060972 39.75165025)
22125,West Feliciana,LA,8.7,Low,6.543002579955776,1.8201244974034119,36.05108420254444,0.9175614608707688,20.7,POINT (-91.41962367 30.88004369)
20005,Atchison,KS,9.8,Medium,7.359920743503417,2.589162092937601,42.32508832228317,0.8040499726544238,20.5,POINT (-95.31404984 39.5314111)
31027,Cedar,NE,8.3,Low,6.278318444415366,2.2966924271695497,41.309987021619705,0.8275915758151822,15.0,POINT (-97.25245004 42.59927728)
40099,Murray,OK,10.5,High,7.2279325807816726,3.711642834056313,45.57111176092991,0.9180866016295877,21.4,POINT (-97.06799957 34.4824144)
13183,Long,GA,9.8,Medium,6.1285318347205795,1.4398937896925756,36.398339888631504,0.533940293797493,22.0,POINT (-81.74557338 31.75238101)
51009,Amherst,VA,10.3,High,5.787507209798723,3.356227926985062,38.81762144327996,0.7495800424322541,20.3,POINT (-79.14529707 37.60543401)
19045,Clinton,IA,9.1,Low,7.617721654366385,3.9099677126716816,40.42990072896782,0.6676956178564065,20.3,POINT (-90.53230889 41.89792461)
40103,Noble,OK,10.0,Medium,7.052922793606283,4.287156679064694,44.970092037351286,0.788633971850652,19.9,POINT (-97.23051381 36.38846043)
13001,Appling,GA,10.1,Medium,6.736188393942183,1.710687295286946,37.06943419837418,0.6121543682283105,25.3,POINT (-82.28939513 31.74894487)
36099,Seneca,NY,10.2,Medium,6.0943258079878335,2.624203995530355,39.052123304295286,0.620546347945891,20.8,POINT (-76.82340689 42.78075326)
28141,Tishomingo,MS,10.1,Medium,6.451584719228713,1.7012511986423775,38.17375656625873,0.7309225675759422,23.5,POINT (-88.23908046 34.74037117)
13219,Oconee,GA,8.0,Low,7.542287589770022,3.9833255265523664,40.73900021189694,0.5091183628327948,13.6,POINT (-83.43714652 33.83499974)
38071,Ramsey,ND,8.7,Low,6.2248557172312475,2.89887736412398,36.99712727953385,1.0300128657622472,17.7,POINT (-98.72016292 48.2690393)
50013,Grand Isle,VT,9.6,Medium,5.069887297439602,2.6426861203613483,36.45533345909214,0.531639423421037,16.1,POINT (-73.29504161 44.79699392)
21175,Morgan,KY,10.4,High,4.801573245294836,1.837846228341621,39.22542863432304,0.42319307072231255,30.1,POINT (-83.25883926 37.92238711)
48219,Hockley,TX,8.5,Low,6.639795866247456,3.670068529800144,50.722559421567155,0.985902336467043,17.9,POINT (-102.3431676 33.60771256)
17073,Henry,IL,9.0,Low,7.932705502644403,4.305620195432005,42.55922234440499,0.6696022311989722,18.4,POINT (-90.1312813 41.35314467)
48439,Tarrant,TX,8.1,Low,8.550736608119273,7.290855203547763,43.73001679486762,0.5664288042572324,14.8,POINT (-97.29105878 32.77145061)
18123,Perry,IN,9.6,Medium,7.222247611008174,2.460804780894395,43.11611742136866,0.9340476266369172,23.1,POINT (-86.6382075 38.07979649)
27051,Grant,MN,9.3,Low,6.005538863069631,2.7281354106924005,38.06364614171531,0.9430277978403826,19.9,POINT (-96.01214272 45.93399396)
48165,Gaines,TX,8.7,Low,5.75686266446148,3.2656126339319136,50.97008224785214,0.5342444024528875,19.7,POINT (-102.6353877 32.7405599)
48175,Goliad,TX,8.3,Low,7.514668346278153,2.272445617475666,34.18075324767869,0.8254108130944621,16.8,POINT (-97.42615597 28.65726176)
54071,Pendleton,WV,11.0,High,4.050872654208492,1.972603804495046,39.66351155819785,0.39722825105011533,25.5,POINT (-79.35078194 38.68036185)
12053,Hernando,FL,8.6,Low,6.8189006773415555,3.6406949573291825,35.47002175764559,0.6011309901485854,20.9,POINT (-82.42570675 28.55409758)
56029,Park,WY,8.9,Low,4.489788821426712,3.013921248789771,45.987886980487595,0.9451877560580995,15.4,POINT (-109.5874443 44.51848378)
19139,Muscatine,IA,8.2,Low,7.794319532409439,3.4990814467741926,41.18877216713842,0.6190163381183592,17.0,POINT (-91.11281646 41.48387233)
12095,Orange,FL,8.3,Low,7.444562924054338,4.762885108340559,34.73302136078728,0.673322252397249,15.3,POINT (-81.32288958 28.51418401)
55017,Chippewa,WI,9.8,Medium,6.483246650512027,3.72098716796417,36.749787892837226,0.7907482609896338,17.6,POINT (-91.27985654 45.06952314)
29149,Oregon,MO,11.1,High,6.929112052563333,1.8304676128845856,41.98603485997286,0.723318120250985,28.5,POINT (-91.40344132 36.68673605)
16003,Adams,ID,9.9,Medium,5.481025993396728,2.025137073029026,43.74326443236824,0.8947176690634944,18.3,POINT (-116.4539392 44.88919141)
44007,Providence,RI,11.6,High,5.534953440160627,7.828403034907347,40.19817824720776,0.4720101104231338,16.6,POINT (-71.57868695 41.87149381)
39173,Wood,OH,9.8,Medium,8.205215163128186,6.017436934063958,42.82126529865557,0.8212778428440212,19.5,POINT (-83.62297617 41.36136975)
13301,Warren,GA,11.3,High,7.275614346931053,2.231105464177692,39.62430247705778,0.6472399463277553,26.0,POINT (-82.67619426 33.40902488)
45055,Kershaw,SC,9.9,Medium,6.7577464852642075,2.420038128040211,39.94053884874554,0.4827415017452354,20.3,POINT (-80.59041205 34.33855899)
48205,Hartley,TX,7.5,Low,5.747090912051732,3.168031319119875,49.49050815717997,1.1901394038926267,16.7,POINT (-102.6029352 35.84008345)
19055,Delaware,IA,8.5,Low,6.882185544136072,3.2569335170159888,39.76195326751049,0.7525577601433765,19.3,POINT (-91.36699389 42.47128287)
04013,Maricopa,AZ,9.5,Medium,7.909161974049262,10.688763331383724,52.98750492676674,0.7183673804814609,14.3,POINT (-112.4911577 33.34873471)
17029,Coles,IL,9.8,Medium,8.330964245669932,4.999544199198336,43.75783253336963,0.990414526591976,20.6,POINT (-88.22141023 39.52086003)
39137,Putnam,OH,9.4,Medium,7.79517348192411,3.599582084123222,43.757384687418295,0.6128781604248205,19.4,POINT (-84.13168547 41.02216769)
55053,Jackson,WI,9.8,Medium,5.886736102295463,2.6156176990620605,37.33239848480188,0.7216114217323327,20.8,POINT (-90.80498361 44.31930673)
12007,Bradford,FL,9.8,Medium,6.347782306531439,1.7263508660120637,35.149257955857635,0.6171568688374035,26.8,POINT (-82.16842536 29.94988611)
30065,Musselshell,MT,10.1,Medium,4.968930919623703,2.147687149727474,43.23033964039328,0.7851262133321644,21.1,POINT (-108.3981267 46.49649587)
38007,Billings,ND,8.3,Low,4.341332209460901,2.277041031068117,41.10581197874345,0.6833255310528218,17.4,POINT (-103.3763335 47.02375299)
49007,Carbon,UT,10.5,High,5.532119302887071,3.0570144879522587,54.08203101028662,1.3856679867771486,12.8,POINT (-110.5888454 39.64818569)
42047,Elk,PA,10.3,High,5.846878407979793,2.3287331673027025,39.98349934970826,1.0393855324831565,22.8,POINT (-78.64928456 41.42546691)
42035,Clinton,PA,10.7,High,6.233236125303037,3.657362209235211,38.8537393750218,0.9672066403536314,23.1,POINT (-77.63791441 41.23400031)
35049,Santa Fe,NM,8.0,Low,4.036851504516641,4.344566435461526,52.320788762252285,0.7900523483142257,11.9,POINT (-105.9761323 35.50672925)
31155,Saunders,NE,8.1,Low,6.454983445822662,2.9987346578222787,40.089899844190505,1.000112011396898,16.9,POINT (-96.63688086 41.22614817)
16087,Washington,ID,10.3,High,6.781211495208734,3.18960111661535,43.93058962891215,1.0133360354861685,18.3,POINT (-116.7848239 44.45272668)
05059,Hot Spring,AR,10.0,Medium,8.131150782144259,2.72952475488632,38.72024884191966,0.6095842766182017,22.7,POINT (-92.9458125 34.31759618)
19021,Buena Vista,IA,8.1,Low,6.935121542950476,3.3244105059139835,40.136579611758016,0.8907938815376452,16.8,POINT (-95.15100162 42.73545875)
37039,Cherokee,NC,9.7,Medium,5.8015604984060944,1.5165001291766516,39.607009480851445,0.9497776668565937,22.8,POINT (-84.06395637 35.13364981)
06055,Napa,CA,8.4,Low,8.99106343481128,4.524505186081446,37.14672315150122,0.748384227371012,10.8,POINT (-122.3314634 38.50726702)
22099,St. Martin,LA,9.9,Medium,7.541088981373115,3.595078309010488,36.89737438368878,0.7010878759695557,25.1,POINT (-91.60805495 30.12929995)
18059,Hancock,IN,9.5,Medium,8.520000286289877,5.166096794757704,43.721957407900426,0.7155920930986005,17.8,POINT (-85.77344357 39.82304185)
47037,Davidson,TN,9.5,Medium,7.674493689965494,6.160859495057774,41.86123619730244,0.8037999862878871,16.9,POINT (-86.78482949 36.1695308)
17053,Ford,IL,9.5,Medium,8.076470743465654,4.344933727251518,43.685051923188354,0.8153062311017903,19.9,POINT (-88.2235302 40.59739228)
48469,Victoria,TX,8.1,Low,8.38196222722159,3.405105996967793,33.95176854789106,0.7502934205473949,17.7,POINT (-96.97091968 28.79581208)
36069,Ontario,NY,9.7,Medium,6.1684761983435665,3.013622865299196,39.67427239123219,0.5362938468477177,16.5,POINT (-77.29926537 42.85287959)
13195,Madison,GA,9.6,Medium,7.342398256202867,2.634173203208073,40.237991622983,0.5248653967475548,21.8,POINT (-83.2084333 34.12804037)
19119,Lyon,IA,8.4,Low,6.258031996812694,2.473934810242845,41.15738058459643,0.7105741619667709,18.4,POINT (-96.21023387 43.38105522)
18007,Benton,IN,10.1,Medium,8.200409751189046,3.304360976435369,42.82060716428277,0.8164569569785507,22.6,POINT (-87.31080022 40.60632664)
13271,Telfair,GA,9.5,Medium,6.96132296033494,1.669569002515079,37.21991015201244,0.5614790587667094,25.1,POINT (-82.93919704 31.92982674)
01133,Winston,AL,10.3,High,6.740267625506275,1.5756161410427947,39.19296165437745,0.44442903816991713,26.3,POINT (-87.37360952 34.14919919)
54085,Ritchie,WV,11.5,High,6.119883019614513,1.7975781586915769,38.811162458864,1.058690451342345,26.3,POINT (-81.06309077 39.1780118)
